class combined
population/area	coverage	average_hit	pc90
World	1144	0.0	1.87
World	1145	0.0	1.87
World	1146	0.0	1.87
World	1147	0.0	1.87
World	1148	0.0	1.87
World	1149	0.0	1.87
World	1150	0.0	1.87
World	1151	0.64	1.87
World	1152	0.0	1.23
World	1153	0.0	1.23
World	1154	0.0	1.23
World	1155	0.0	1.23
World	1156	0.0	1.23
World	1157	0.0	1.23
World	1158	0.0	1.23
World	1159	0.0	1.23
World	1160	0.0	1.23
World	1161	0.0	1.23
World	1162	0.0	1.23
World	1163	0.0	1.23
World	1164	0.0	1.23
World	1165	0.0	1.23
World	1166	0.0	1.23
World	1167	0.0	1.23
World	1168	0.0	1.23
World	1169	0.0	1.23
World	1170	0.0	1.23
World	1171	0.0	1.23
World	1172	0.0	1.23
World	1173	0.0	1.23
World	1174	0.0	1.23
World	1175	0.0	1.23
World	1176	0.0	1.23
World	1177	0.0	1.23
World	1178	0.0	1.23
World	1179	0.0	1.23
World	1180	0.0	1.23
World	1181	1.01	1.23
World	1182	0.0	0.22
World	1183	0.0	0.22
World	1184	0.0	0.22
World	1185	0.0	0.22
World	1186	0.0	0.22
World	1187	0.0	0.22
World	1188	0.0	0.22
World	1189	0.0	0.22
World	1190	0.0	0.22
World	1191	0.0	0.22
World	1192	0.0	0.22
World	1193	0.0	0.22
World	1194	0.0	0.22
World	1195	0.0	0.22
World	1196	0.0	0.22
World	1197	0.0	0.22
World	1198	0.0	0.22
World	1199	0.0	0.22
World	1200	0.0	0.22
World	1201	0.0	0.22
World	1202	0.0	0.22
World	1203	0.0	0.22
World	1204	0.0	0.22
World	1205	0.0	0.22
World	1206	0.0	0.22
World	1207	0.0	0.22
World	1208	0.0	0.22
World	1209	0.22	0.22


