class combined
population/area	coverage	average_hit	pc90
World	1144	0.0	2.19
World	1145	0.0	2.19
World	1146	0.0	2.19
World	1147	0.0	2.19
World	1148	1.14	2.19
World	1149	0.0	1.06
World	1150	0.0	1.06
World	1151	0.0	1.06
World	1152	0.0	1.06
World	1153	0.0	1.06
World	1154	0.0	1.06
World	1155	0.0	1.06
World	1156	0.0	1.06
World	1157	0.0	1.06
World	1158	0.0	1.06
World	1159	0.0	1.06
World	1160	0.0	1.06
World	1161	0.0	1.06
World	1162	0.0	1.06
World	1163	0.0	1.06
World	1164	0.0	1.06
World	1165	0.0	1.06
World	1166	0.0	1.06
World	1167	0.0	1.06
World	1168	0.0	1.06
World	1169	0.0	1.06
World	1170	0.0	1.06
World	1171	0.0	1.06
World	1172	0.0	1.06
World	1173	0.0	1.06
World	1174	0.0	1.06
World	1175	0.0	1.06
World	1176	0.0	1.06
World	1177	0.0	1.06
World	1178	0.0	1.06
World	1179	0.0	1.06
World	1180	0.65	1.06
World	1181	0.0	0.4
World	1182	0.0	0.4
World	1183	0.0	0.4
World	1184	0.0	0.4
World	1185	0.0	0.4
World	1186	0.4	0.4


